"SUID","interaction","MI","name","pvalue","selected","shared interaction","shared name"
"7383","interacts with","0.4576890947901588","PSPHP1 (interacts with) MRS2","0.0","false","interacts with","PSPHP1 (interacts with) MRS2"
"7384","interacts with","0.4291829922316587","PSPHP1 (interacts with) C1S","0.004285196681163228","false","interacts with","PSPHP1 (interacts with) C1S"
"7385","interacts with","0.3828774183891083","CSTB (interacts with) HGF","0.0","false","interacts with","CSTB (interacts with) HGF"
"7386","interacts with","0.23378985602865773","CSTB (interacts with) CCL7","0.0","false","interacts with","CSTB (interacts with) CCL7"
"7387","interacts with","0.36074781383191135","CSTB (interacts with) CCL3","0.0","false","interacts with","CSTB (interacts with) CCL3"
"7388","interacts with","0.3590575024539918","CSTB (interacts with) FABP4","0.0","false","interacts with","CSTB (interacts with) FABP4"
"7389","interacts with","0.2921457359923684","CSTB (interacts with) IL1R1","1.3248157415546302E-7","false","interacts with","CSTB (interacts with) IL1R1"
"7390","interacts with","0.27809996826921035","CSTB (interacts with) MPO","0.004285196681163228","false","interacts with","CSTB (interacts with) MPO"
"7391","interacts with","0.24499188610509925","CSTB (interacts with) S100A12","0.0283586604778856","false","interacts with","CSTB (interacts with) S100A12"
"7392","interacts with","0.43337492082761164","CSTB (interacts with) TNFRSF10B","0.0","false","interacts with","CSTB (interacts with) TNFRSF10B"
"7393","interacts with","0.24806923326380528","CSTB (interacts with) CXCL8","8.024779115700653E-5","false","interacts with","CSTB (interacts with) CXCL8"
"7394","interacts with","0.3995194143636753","CSTB (interacts with) VEGFA","0.0","false","interacts with","CSTB (interacts with) VEGFA"
"7395","interacts with","0.2969979576813084","CSTB (interacts with) PECAM1","0.0283586604778856","false","interacts with","CSTB (interacts with) PECAM1"
"7396","interacts with","0.29905788161149754","CSTB (interacts with) IL6R","0.0","false","interacts with","CSTB (interacts with) IL6R"
"7397","interacts with","0.45815064451719173","CSTB (interacts with) TNFRSF1B","0.0","false","interacts with","CSTB (interacts with) TNFRSF1B"
"7398","interacts with","0.4437515415479886","CSTB (interacts with) TNFRSF1A","0.0","false","interacts with","CSTB (interacts with) TNFRSF1A"
"7399","interacts with","0.3597436416206463","CSTB (interacts with) MMP7","0.0","false","interacts with","CSTB (interacts with) MMP7"
"7400","interacts with","0.11824856071672073","VEGFD (interacts with) NPPB","1.432542973134332E-11","false","interacts with","VEGFD (interacts with) NPPB"
"7401","interacts with","0.160139027125367","VEGFD (interacts with) CX3CL1","0.0","false","interacts with","VEGFD (interacts with) CX3CL1"
"7402","interacts with","0.1723532232636374","VEGFD (interacts with) KLK11","0.0","false","interacts with","VEGFD (interacts with) KLK11"
"7403","interacts with","0.16859194545159883","VEGFD (interacts with) AGER","0.0","false","interacts with","VEGFD (interacts with) AGER"
"7404","interacts with","0.17404866075189038","VEGFD (interacts with) PRAP1","0.004285196681163228","false","interacts with","VEGFD (interacts with) PRAP1"
"7405","interacts with","0.500575084889306","CSF1 (interacts with) PRAP1","1.432542973134332E-9","false","interacts with","CSF1 (interacts with) PRAP1"
"7406","interacts with","0.20472860285736824","CSF1 (interacts with) SERPINA3","8.024779115700653E-5","false","interacts with","CSF1 (interacts with) SERPINA3"
"7407","interacts with","0.3417280111214335","CSF1 (interacts with) IL27","0.0","false","interacts with","CSF1 (interacts with) IL27"
"7408","interacts with","0.3206082738104119","CSF1 (interacts with) IL16","0.0","false","interacts with","CSF1 (interacts with) IL16"
"7409","interacts with","0.30704593284389553","CSF1 (interacts with) CTSL","0.0","false","interacts with","CSF1 (interacts with) CTSL"
"7410","interacts with","0.19870732156237803","CSF1 (interacts with) AGRP","1.4096222855641827E-8","false","interacts with","CSF1 (interacts with) AGRP"
"7411","interacts with","0.3606573534748493","CSF1 (interacts with) CX3CL1","0.0","false","interacts with","CSF1 (interacts with) CX3CL1"
"7412","interacts with","0.2527964504342383","CSF1 (interacts with) IL1R1","1.432542973134332E-11","false","interacts with","CSF1 (interacts with) IL1R1"
"7413","interacts with","0.1957118118074595","CSF1 (interacts with) IL12B","1.0023796854330413E-5","false","interacts with","CSF1 (interacts with) IL12B"
"7414","interacts with","0.2632360975871199","CSF1 (interacts with) MPO","1.1835311908292567E-6","false","interacts with","CSF1 (interacts with) MPO"
"7415","interacts with","0.4909760242555263","CSF1 (interacts with) TNFRSF1B","1.4096222855641827E-8","false","interacts with","CSF1 (interacts with) TNFRSF1B"
"7416","interacts with","0.5290931123215192","CSF1 (interacts with) TNFRSF1A","0.0","false","interacts with","CSF1 (interacts with) TNFRSF1A"
"7417","interacts with","0.22071803210557686","CSF1 (interacts with) LRG1","1.432542973134332E-11","false","interacts with","CSF1 (interacts with) LRG1"
"7418","interacts with","0.38057351221883395","VEGFA (interacts with) HBEGF","0.0","false","interacts with","VEGFA (interacts with) HBEGF"
"7419","interacts with","0.2256635028152732","VEGFA (interacts with) NGF","0.004285196681163228","false","interacts with","VEGFA (interacts with) NGF"
"7420","interacts with","0.2305576102615908","VEGFA (interacts with) CMA1","0.0","false","interacts with","VEGFA (interacts with) CMA1"
"7421","interacts with","0.42628677422160205","VEGFA (interacts with) PGF","0.0283586604778856","false","interacts with","VEGFA (interacts with) PGF"
"7422","interacts with","0.2632110453389742","VEGFA (interacts with) TEK","1.0023796854330413E-5","false","interacts with","VEGFA (interacts with) TEK"
"7423","interacts with","0.32033299633766726","VEGFA (interacts with) KLK11","6.052689173845494E-4","false","interacts with","VEGFA (interacts with) KLK11"
"7424","interacts with","0.3985090138513219","VEGFA (interacts with) CSTB","0.0","false","interacts with","VEGFA (interacts with) CSTB"
"7425","interacts with","0.3732540806935437","VEGFA (interacts with) THBD","8.024779115700653E-5","false","interacts with","VEGFA (interacts with) THBD"
"7426","interacts with","0.28677703338726906","VEGFA (interacts with) IL6R","0.0","false","interacts with","VEGFA (interacts with) IL6R"
"7427","interacts with","0.31982155094850556","VEGFA (interacts with) IL16","0.0","false","interacts with","VEGFA (interacts with) IL16"
"7428","interacts with","0.318749740482549","VEGFA (interacts with) RETN","6.052689173845494E-4","false","interacts with","VEGFA (interacts with) RETN"
"7429","interacts with","0.43537816944382696","VEGFA (interacts with) TNFRSF1A","0.0","false","interacts with","VEGFA (interacts with) TNFRSF1A"
"7430","interacts with","0.3247666769751933","VEGFA (interacts with) SPON1","0.004285196681163228","false","interacts with","VEGFA (interacts with) SPON1"
"7431","interacts with","0.2536790057027054","VEGFA (interacts with) CXCL16","1.0023796854330413E-5","false","interacts with","VEGFA (interacts with) CXCL16"
"7432","interacts with","0.3104543036179919","VEGFA (interacts with) FGF23","0.0","false","interacts with","VEGFA (interacts with) FGF23"
"7433","interacts with","0.3851524146809348","VEGFA (interacts with) F2R","0.0","false","interacts with","VEGFA (interacts with) F2R"
"7434","interacts with","0.40250119153470826","IL12B (interacts with) TNFRSF9","0.0","false","interacts with","IL12B (interacts with) TNFRSF9"
"7435","interacts with","0.21730551825466704","IL12B (interacts with) RETN","1.4096222855641827E-8","false","interacts with","IL12B (interacts with) RETN"
"7436","interacts with","0.14082833877063858","IL12B (interacts with) TNFSF11","0.004285196681163228","false","interacts with","IL12B (interacts with) TNFSF11"
"7437","interacts with","0.19578564701218237","IL12B (interacts with) CSF1","1.0023796854330413E-5","false","interacts with","IL12B (interacts with) CSF1"
"7438","interacts with","0.30703739310929984","IL12B (interacts with) CXCL9","6.052689173845494E-4","false","interacts with","IL12B (interacts with) CXCL9"
"7439","interacts with","0.31936175569029834","IL12B (interacts with) LTA","0.004285196681163228","false","interacts with","IL12B (interacts with) LTA"
"7440","interacts with","0.28785065562586615","IL12B (interacts with) CXCL10","0.0","false","interacts with","IL12B (interacts with) CXCL10"
"7441","interacts with","0.2493100997311603","IL12B (interacts with) CXCL11","1.0023796854330413E-5","false","interacts with","IL12B (interacts with) CXCL11"
"7442","interacts with","0.3753682292620563","IL12B (interacts with) CD5","1.3609158244776154E-10","false","interacts with","IL12B (interacts with) CD5"
"7443","interacts with","0.1376480356861567","CCL7 (interacts with) AGER","0.0283586604778856","false","interacts with","CCL7 (interacts with) AGER"
"7444","interacts with","0.16736993201505387","CCL7 (interacts with) CLEC3B","0.004285196681163228","false","interacts with","CCL7 (interacts with) CLEC3B"
"7445","interacts with","0.2339002229747904","CCL7 (interacts with) CSTB","0.0","false","interacts with","CCL7 (interacts with) CSTB"
"7446","interacts with","0.2618235021464122","CCL7 (interacts with) CXCL10","0.0","false","interacts with","CCL7 (interacts with) CXCL10"
"7447","interacts with","0.26260110879744336","CCL7 (interacts with) CXCL11","1.0023796854330413E-5","false","interacts with","CCL7 (interacts with) CXCL11"
"7448","interacts with","0.24922653786143797","CCL7 (interacts with) CCL8","0.0","false","interacts with","CCL7 (interacts with) CCL8"
"7449","interacts with","0.25487218126110456","CCL7 (interacts with) GDNF","1.3609158244776154E-10","false","interacts with","CCL7 (interacts with) GDNF"
"7450","interacts with","0.25116973530903464","CCL7 (interacts with) CDCP1","0.0","false","interacts with","CCL7 (interacts with) CDCP1"
"7451","interacts with","0.2668456348446331","CCL7 (interacts with) CXCL9","1.0023796854330413E-5","false","interacts with","CCL7 (interacts with) CXCL9"
"7452","interacts with","0.23467532499491994","CCL7 (interacts with) OSM","1.1835311908292567E-6","false","interacts with","CCL7 (interacts with) OSM"
"7453","interacts with","0.22582544389620834","CCL7 (interacts with) CCL13","1.3609158244776154E-10","false","interacts with","CCL7 (interacts with) CCL13"
"7454","interacts with","0.2623302398219276","CCL7 (interacts with) CCL28","6.052689173845494E-4","false","interacts with","CCL7 (interacts with) CCL28"
"7455","interacts with","0.24378313244252175","CCL7 (interacts with) FGF5","0.004285196681163228","false","interacts with","CCL7 (interacts with) FGF5"
"7456","interacts with","0.24345770885292542","CCL7 (interacts with) IL15RA","0.0283586604778856","false","interacts with","CCL7 (interacts with) IL15RA"
"7457","interacts with","0.2853085710081505","CCL7 (interacts with) SLAMF1","0.0","false","interacts with","CCL7 (interacts with) SLAMF1"
"7458","interacts with","0.31677088156360483","A1BG (interacts with) JCHAIN","6.052689173845494E-4","false","interacts with","A1BG (interacts with) JCHAIN"
"7459","interacts with","0.47700489427079645","A1BG (interacts with) ERVMER34-1","1.432542973134332E-11","false","interacts with","A1BG (interacts with) ERVMER34-1"
"7460","interacts with","0.44134278700813584","A1BG (interacts with) AMBP","1.3609158244776154E-10","false","interacts with","A1BG (interacts with) AMBP"
"7461","interacts with","0.5075175888243525","A1BG (interacts with) C2","0.0","false","interacts with","A1BG (interacts with) C2"
"7462","interacts with","0.4397505459612905","A1BG (interacts with) C6","1.432542973134332E-9","false","interacts with","A1BG (interacts with) C6"
"7463","interacts with","0.4330017971035525","A1BG (interacts with) CP","8.024779115700653E-5","false","interacts with","A1BG (interacts with) CP"
"7464","interacts with","0.4289560668685355","A1BG (interacts with) CPN2","1.3609158244776154E-10","false","interacts with","A1BG (interacts with) CPN2"
"7465","interacts with","0.4411709883647743","A1BG (interacts with) ITIH2","8.024779115700653E-5","false","interacts with","A1BG (interacts with) ITIH2"
"7466","interacts with","0.4578675862814694","A1BG (interacts with) ITIH4","1.1835311908292567E-6","false","interacts with","A1BG (interacts with) ITIH4"
"7467","interacts with","0.4171358923510915","A1BG (interacts with) LRG1","1.1835311908292567E-6","false","interacts with","A1BG (interacts with) LRG1"
"7468","interacts with","0.41895458218594556","A1BG (interacts with) SERPINA1","0.0283586604778856","false","interacts with","A1BG (interacts with) SERPINA1"
"7469","interacts with","0.33622935168144075","A1BG (interacts with) CD5L","6.052689173845494E-4","false","interacts with","A1BG (interacts with) CD5L"
"7470","interacts with","0.4228779567967738","A1BG (interacts with) KLKB1","0.0","false","interacts with","A1BG (interacts with) KLKB1"
"7471","interacts with","0.43773009054014755","A1BG (interacts with) KNG1","1.1835311908292567E-6","false","interacts with","A1BG (interacts with) KNG1"
"7472","interacts with","0.4145502959942715","A1BG (interacts with) AGT","1.1835311908292567E-6","false","interacts with","A1BG (interacts with) AGT"
"7473","interacts with","0.4335838903933001","C1R (interacts with) AMBP","0.004285196681163228","false","interacts with","C1R (interacts with) AMBP"
"7474","interacts with","0.43044710410537507","C1R (interacts with) C6","1.4096222855641827E-8","false","interacts with","C1R (interacts with) C6"
"7475","interacts with","0.44941687371871747","C1R (interacts with) CLU","0.0","false","interacts with","C1R (interacts with) CLU"
"7476","interacts with","0.4625733200016294","C1R (interacts with) CFB","0.0","false","interacts with","C1R (interacts with) CFB"
